category	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Quan	Hà Nội	1588757188.0	1609991922.0	21234734.0	True	44%	False	36.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	12900000000.0	23000000000.0	23000000000.0	23000000000.0	12900000000.0	23000000000.0	None	4.0	60.0	1.0	False	False	9.0	0.0	9.0
Quan	TP. Hồ Chí Minh	1597224259.0	1609991922.0	12767663.0	False	None	False	1.0	False	4.3333330000000005	2.0	0.0	1.0	0.0	0.0	None	None	60000000000.0	-1.0	60000000000.0	-1.0	60000000000.0	0.0	None	0.0	0.0	3.0	False	False	1.0	0.0	5.0
Quan	TP. Hồ Chí Minh	1595254469.0	1609991922.0	14737453.0	False	None	False	1.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	24000000000.0	-1.0	24000000000.0	-1.0	24000000000.0	0.0	None	0.0	0.0	4.0	False	False	1.0	0.0	10.0
Quan	Nước ngoài	1602294681.0	1609991922.0	7697241.0	False	40%	False	6.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	19739100000.0	32898500000.0	19739100000.0	32898500000.0	19739100000.0	32898500000.0	None	0.0	0.0	0.0	False	False	6.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1558631223.0	1609991922.0	51360699.0	False	None	False	5.0	False	4.285714	15.0	1.0	3.0	0.0	2.0	None	None	27000000000.0	-1.0	27000000000.0	-1.0	27000000000.0	0.0	None	4005.0	53.0	21.0	False	False	2.0	0.0	40.0
Quan	TP. Hồ Chí Minh	1599708034.0	1609991922.0	10283888.0	False	17%	False	5.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	15000000000.0	18000000000.0	15000000000.0	18000000000.0	15000000000.0	18000000000.0	None	2.0	51.0	2.0	False	False	5.0	0.0	3.0
Quan	Hà Nội	1603098586.0	1609991922.0	6893336.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18339700000.0	-1.0	18339700000.0	-1.0	18339700000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Hà Nội	1593789089.0	1609991922.0	16202833.0	True	8%	False	10.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	35000000000.0	38000000000.0	35000000000.0	38000000000.0	35000000000.0	38000000000.0	None	10.0	174.0	5.0	False	False	7.0	1.0	22.0
Quan	Nước ngoài	1586090530.0	1609991922.0	23901392.0	True	27%	False	7.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	16936000000.0	23200000000.0	16936000000.0	23200000000.0	16936000000.0	23200000000.0	None	1.0	23.0	1.0	False	False	8.0	0.0	2.0
Quan	Hà Nội	1551079663.0	1609991922.0	58912259.0	False	None	False	35.0	False	4.923076999999999	12.0	1.0	0.0	0.0	0.0	None	None	17000000000.0	-1.0	17000000000.0	-1.0	17000000000.0	0.0	None	2650.0	25.0	13.0	False	True	8.0	0.0	38.0
Quan	Hà Nội	1563956557.0	1609991922.0	46035365.0	True	50%	False	5.0	False	4.764705999999999	15.0	0.0	2.0	0.0	0.0	None	None	16250000000.0	32500000000.0	16250000000.0	32500000000.0	16250000000.0	32500000000.0	None	2332.0	110.0	17.0	False	True	8.0	1.0	36.0
Quan	Hà Nội	1526006656.0	1609991922.0	83985266.0	True	46%	False	24.0	False	4.255319	33.0	5.0	2.0	2.0	5.0	None	None	7500000000.0	14000000000.0	8900000000.0	14000000000.0	7500000000.0	14000000000.0	None	11806.0	22.0	49.0	False	True	5.0	0.0	184.0
Quan	Hà Nội	1588361984.0	1609991922.0	21629938.0	True	41%	False	21.0	False	4.777778	8.0	0.0	1.0	0.0	0.0	None	None	11900000000.0	20000000000.0	11900000000.0	20000000000.0	11900000000.0	20000000000.0	None	2.0	67.0	9.0	True	True	8.0	0.0	17.0
Quan	TP. Hồ Chí Minh	1591435195.0	1609991922.0	18556727.0	False	50%	False	10.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	16900000000.0	33800000000.0	16900000000.0	33800000000.0	16900000000.0	33800000000.0	None	1010.0	50.0	1.0	False	True	5.0	0.0	2.0
Quan	TP. Hồ Chí Minh	1597074664.0	1609991922.0	12917258.0	False	None	False	1.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	15000000000.0	-1.0	15000000000.0	-1.0	15000000000.0	0.0	None	0.0	4.0	4.0	False	True	1.0	0.0	9.0
Quan	TP. Hồ Chí Minh	1543811531.0	1609991922.0	66180391.0	False	30%	False	16.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	18900000000.0	27000000000.0	18900000000.0	27000000000.0	18900000000.0	27000000000.0	None	1.0	23.0	0.0	False	True	8.0	0.0	5.0
Quan	TP. Hồ Chí Minh	1602396020.0	1609991922.0	7595902.0	False	None	False	5.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14421600000.0	-1.0	14421600000.0	-1.0	14421600000.0	0.0	None	0.0	0.0	0.0	False	False	1.0	0.0	0.0
Quan	Hà Nội	1594775654.0	1609991922.0	15216268.0	False	None	False	16.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	7000000000.0	-1.0	7000000000.0	-1.0	7000000000.0	0.0	None	0.0	6.0	1.0	False	False	4.0	0.0	7.0
Quan	Hà Nội	1554789006.0	1609991922.0	55202916.0	False	None	False	7.0	True	0.0	0.0	0.0	0.0	0.0	0.0	None	None	49900000000.0	-1.0	49900000000.0	-1.0	49900000000.0	0.0	None	220.0	47.0	0.0	False	True	4.0	0.0	3.0
Quan	Hà Nội	1589169085.0	1609991922.0	20822837.0	True	34%	False	28.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	11900000000.0	18000000000.0	11900000000.0	18000000000.0	11900000000.0	18000000000.0	None	0.0	77.0	5.0	True	False	9.0	0.0	9.0
Quan	Nước ngoài	1599797386.0	1609991922.0	10194536.0	False	31%	False	25.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	16675100000.0	24166700000.0	16675100000.0	24166700000.0	16675100000.0	24166700000.0	None	0.0	6.0	0.0	False	False	9.0	0.0	2.0
Quan	Hà Nội	1603847582.0	1609991922.0	6144340.0	False	39%	False	28.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	10900000000.0	18000000000.0	10900000000.0	18000000000.0	10900000000.0	18000000000.0	None	810.0	134.0	2.0	False	False	9.0	0.0	100.0
Quan	Hà Nội	1574261078.0	1609991922.0	35730844.0	True	45%	False	20.0	False	4.891304	43.0	2.0	0.0	1.0	0.0	None	None	9900000000.0	17900000000.0	9900000000.0	17900000000.0	9900000000.0	17900000000.0	None	524.0	283.0	46.0	False	False	7.0	0.0	117.0
Quan	TP. Hồ Chí Minh	1536734379.0	1609991922.0	73257543.0	True	49%	False	6.0	False	4.6	3.0	2.0	0.0	0.0	0.0	None	None	8300000000.0	8300000000.0	8500000000.0	16600000000.0	8300000000.0	8300000000.0	None	8.0	69.0	5.0	False	False	9.0	0.0	27.0
Quan	Nước ngoài	1533216427.0	1609991922.0	76775495.0	False	15%	False	0.0	False	4.0	0.0	1.0	0.0	0.0	0.0	None	None	25500000000.0	30000000000.0	25500000000.0	30000000000.0	25500000000.0	30000000000.0	None	3.0	5.0	1.0	False	False	7.0	0.0	1.0
Quan	Nước ngoài	1595583600.0	1609991922.0	14408322.0	False	25%	False	8.0	False	4.5	1.0	1.0	0.0	0.0	0.0	None	None	19500000000.0	26000000000.0	19500000000.0	26000000000.0	19500000000.0	26000000000.0	None	1.0	65.0	2.0	False	False	9.0	0.0	3.0
Quan	Nước ngoài	1599541086.0	1609991922.0	10450836.0	False	27%	False	10.0	False	3.0	0.0	0.0	1.0	0.0	0.0	None	None	18128400000.0	24833400000.0	18128400000.0	24833400000.0	18128400000.0	24833400000.0	None	4.0	77.0	1.0	False	False	9.0	0.0	1.0
Quan	TP. Hồ Chí Minh	1566610303.0	1609991922.0	43381619.0	True	41%	False	3.0	False	5.0	11.0	0.0	0.0	0.0	0.0	None	None	8925000000.0	15100000000.0	8925000000.0	15100000000.0	8925000000.0	15100000000.0	None	2.0	75.0	11.0	False	False	9.0	1.0	19.0
Quan	Đà Nẵng	1606747623.0	1609991922.0	3244299.0	False	30%	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	8295600000.0	11850800000.0	11681600000.0	16688000000.0	8295600000.0	11850800000.0	None	1.0	4.0	0.0	False	False	5.0	0.0	0.0
Quan	TP. Hồ Chí Minh	1588044768.0	1609991922.0	21947154.0	False	47%	False	16.0	True	5.0	4.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	13000000000.0	6900000000.0	13000000000.0	6900000000.0	13000000000.0	None	990.0	44.0	4.0	False	True	7.0	1.0	17.0
Quan	Hà Nội	1571980534.0	1609991922.0	38011388.0	False	None	False	20.0	False	3.5	3.0	1.0	0.0	0.0	2.0	None	None	15900000000.0	-1.0	15900000000.0	-1.0	15900000000.0	0.0	None	159.0	43.0	6.0	False	False	9.0	0.0	1036.0
Quan	Nước ngoài	1596439108.0	1609991922.0	13552814.0	True	48%	False	16.0	False	4.0	3.0	0.0	0.0	0.0	1.0	None	None	4679900000.0	8999900000.0	4679900000.0	8999900000.0	4679900000.0	8999900000.0	None	2.0	32.0	4.0	False	False	8.0	0.0	5.0
Quan	Nước ngoài	1574818278.0	1609991922.0	35173644.0	False	44%	False	0.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	3500000000.0	6200000000.0	3500000000.0	6200000000.0	3500000000.0	6200000000.0	None	4.0	20.0	2.0	False	False	9.0	0.0	2.0
Quan	Nước ngoài	1599131226.0	1609991922.0	10860696.0	False	30%	False	14.0	False	3.666667	3.0	0.0	2.0	0.0	1.0	None	None	18599900000.0	26571400000.0	18599900000.0	26571400000.0	18599900000.0	26571400000.0	None	75.0	150.0	6.0	False	False	9.0	0.0	22.0
Quan	Hà Nội	1595071173.0	1609991922.0	14920749.0	False	None	False	14.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	54500000000.0	-1.0	54500000000.0	-1.0	54500000000.0	0.0	None	0.0	0.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1584764934.0	1609991922.0	25226988.0	True	47%	False	18.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	4.0	38.0	5.0	False	False	9.0	0.0	10.0
Quan	Hà Nội	1589651561.0	1609991922.0	20340361.0	True	44%	False	9.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	15900000000.0	8900000000.0	15900000000.0	8900000000.0	15900000000.0	None	0.0	17.0	5.0	False	False	9.0	0.0	5.0
Quan	Hà Nội	1606907303.0	1609991922.0	3084619.0	False	35%	False	30.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	29250000000.0	45000000000.0	29250000000.0	45000000000.0	29250000000.0	45000000000.0	None	0.0	89.0	1.0	False	False	9.0	0.0	169.0
Quan	Nước ngoài	1568173103.0	1609991922.0	41818819.0	False	36%	False	3.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	2500000000.0	3833300000.0	2500000000.0	3916700000.0	2500000000.0	3833300000.0	None	1.0	30.0	1.0	False	True	9.0	0.0	2.0
Quan	Nước ngoài	1532930073.0	1609991922.0	77061849.0	True	45%	False	20.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	6500000000.0	11795500000.0	6500000000.0	11795500000.0	6500000000.0	11795500000.0	None	10.0	0.0	3.0	False	True	7.0	0.0	15.0
Quan	Nước ngoài	1568175418.0	1609991922.0	41816504.0	False	35%	False	0.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	3000000000.0	4650000000.0	3400000000.0	5216700000.0	3000000000.0	4650000000.0	None	10.0	38.0	3.0	False	True	9.0	0.0	29.0
Quan	Hà Nội	1584562930.0	1609991922.0	25428992.0	True	47%	False	18.0	False	5.0	22.0	0.0	0.0	0.0	0.0	None	None	8500000000.0	15900000000.0	8500000000.0	15900000000.0	8500000000.0	15900000000.0	None	7.0	96.0	22.0	True	True	9.0	0.0	59.0
Quan	Hà Nội	1591638390.0	1609991922.0	18353532.0	False	20%	False	18.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	13520000000.0	16900000000.0	13520000000.0	16900000000.0	13520000000.0	16900000000.0	None	2.0	2.0	3.0	False	False	9.0	0.0	4.0
Quan	TP. Hồ Chí Minh	1536654256.0	1609991922.0	73337666.0	True	50%	False	1.0	False	4.285714	5.0	1.0	0.0	0.0	1.0	None	None	8000000000.0	16000000000.0	8000000000.0	16000000000.0	8000000000.0	16000000000.0	None	25.0	32.0	7.0	False	True	4.0	1.0	28.0
Quan	TP. Hồ Chí Minh	1539159836.0	1609991922.0	70832086.0	True	47%	False	1.0	False	4.75	3.0	1.0	0.0	0.0	0.0	None	None	6900000000.0	13000000000.0	6900000000.0	13000000000.0	6900000000.0	13000000000.0	None	10.0	30.0	4.0	False	True	5.0	0.0	28.0
Quan	TP. Hồ Chí Minh	1608708278.0	1609991922.0	1283644.0	True	37%	False	6.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	13900000000.0	22000000000.0	13900000000.0	22000000000.0	13900000000.0	22000000000.0	None	0.0	15.0	2.0	False	False	5.0	0.0	2.0
Quan	Hà Nội	1586277203.0	1609991922.0	23714719.0	True	40%	False	20.0	False	4.714286	6.0	0.0	1.0	0.0	0.0	None	None	11900000000.0	19900000000.0	11900000000.0	19900000000.0	11900000000.0	19900000000.0	None	6.0	98.0	7.0	False	False	9.0	0.0	37.0
Quan	Hà Nội	1562382672.0	1609991922.0	47609250.0	False	41%	False	16.0	False	4.428571	6.0	0.0	0.0	0.0	1.0	None	None	9900000000.0	16700000000.0	9900000000.0	16700000000.0	9900000000.0	16700000000.0	None	14661.0	0.0	7.0	False	True	7.0	1.0	19.0
Quan	Nước ngoài	1556021773.0	1609991922.0	53970149.0	False	None	False	20.0	False	3.0	0.0	0.0	1.0	0.0	0.0	None	None	35600000000.0	-1.0	35600000000.0	-1.0	35600000000.0	0.0	None	1.0	15.0	1.0	False	False	9.0	0.0	5.0
Quan	Nước ngoài	1597489943.0	1609991922.0	12501979.0	True	50%	False	16.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	13000000000.0	26000000000.0	13000000000.0	26000000000.0	13000000000.0	26000000000.0	None	3.0	136.0	2.0	False	False	9.0	0.0	8.0
Quan	Hà Nội	1564580598.0	1609991922.0	45411324.0	True	35%	False	3.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	14900000000.0	23000000000.0	14900000000.0	23000000000.0	14900000000.0	23000000000.0	None	13.0	5.0	4.0	False	False	7.0	0.0	4.0
Quan	Hà Nội	1580676315.0	1609991922.0	29315607.0	True	44%	False	10.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	8900000000.0	15900000000.0	8900000000.0	15900000000.0	8900000000.0	15900000000.0	None	1.0	34.0	2.0	False	True	9.0	0.0	3.0
Quan	Hà Nội	1600590664.0	1609991922.0	9401258.0	True	22%	False	9.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	13900000000.0	17900000000.0	13900000000.0	17900000000.0	13900000000.0	17900000000.0	None	0.0	53.0	4.0	True	False	9.0	0.0	5.0
Quan	Hà Nội	1564580884.0	1609991922.0	45411038.0	True	None	False	3.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	22000000000.0	-1.0	22000000000.0	-1.0	22000000000.0	0.0	None	14.0	1.0	4.0	False	False	5.0	0.0	4.0
Quan	Hà Nội	1587330152.0	1609991922.0	22661770.0	False	15%	False	18.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	14365000000.0	16900000000.0	14365000000.0	16900000000.0	14365000000.0	16900000000.0	None	0.0	1.0	2.0	False	True	9.0	0.0	5.0
Quan	Hà Nội	1590773831.0	1609991922.0	19218091.0	True	47%	False	9.0	False	4.857143	6.0	1.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	1.0	114.0	7.0	True	False	9.0	0.0	16.0
Quan	Hà Nội	1569385725.0	1609991922.0	40606197.0	True	47%	False	15.0	False	4.947368	18.0	1.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	3151.0	247.0	19.0	False	False	9.0	0.0	48.0
Quan	TP. Hồ Chí Minh	1539955155.0	1609991922.0	70036767.0	True	44%	False	12.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	7840000000.0	14000000000.0	7840000000.0	14000000000.0	7840000000.0	14000000000.0	None	4.0	8.0	2.0	False	True	3.0	1.0	6.0
Quan	Hà Nội	1593138712.0	1609991922.0	16853210.0	True	44%	False	9.0	False	4.6666669999999995	2.0	1.0	0.0	0.0	0.0	None	None	8900000000.0	15900000000.0	8900000000.0	15900000000.0	8900000000.0	15900000000.0	None	1.0	41.0	3.0	False	False	9.0	0.0	3.0
Quan	TP. Hồ Chí Minh	1601453982.0	1609991922.0	8537940.0	False	None	False	7.0	True	0.0	0.0	0.0	0.0	0.0	0.0	None	None	75000000000.0	-1.0	75000000000.0	-1.0	75000000000.0	0.0	None	0.0	10.0	0.0	False	False	6.0	0.0	0.0
Quan	Nước ngoài	1568179343.0	1609991922.0	41812579.0	False	36%	False	0.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	3700000000.0	5750000000.0	3700000000.0	5750000000.0	3700000000.0	5750000000.0	None	1.0	30.0	3.0	False	True	6.0	0.0	8.0
Quan	TP. Hồ Chí Minh	1591435042.0	1609991922.0	18556880.0	False	50%	False	9.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	17500000000.0	35000000000.0	17500000000.0	35000000000.0	17500000000.0	35000000000.0	None	964.0	38.0	3.0	False	True	4.0	0.0	4.0
Quan	Hà Nội	1582625320.0	1609991922.0	27366602.0	True	44%	False	15.0	False	4.3333330000000005	2.0	0.0	1.0	0.0	0.0	None	None	8900000000.0	15900000000.0	8900000000.0	15900000000.0	8900000000.0	15900000000.0	None	48.0	0.0	3.0	False	False	9.0	0.0	6.0
Quan	Hà Nội	1584786225.0	1609991922.0	25205697.0	False	15%	False	18.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	14365000000.0	16900000000.0	14365000000.0	16900000000.0	14365000000.0	16900000000.0	None	1.0	9.0	4.0	False	True	9.0	0.0	4.0
Quan	Nước ngoài	1536319815.0	1609991922.0	73672107.0	True	44%	False	0.0	False	4.0	3.0	0.0	0.0	0.0	1.0	None	None	14700000000.0	26400000000.0	14700000000.0	26400000000.0	14700000000.0	26400000000.0	None	8.0	28.0	4.0	False	True	8.0	0.0	17.0
Quan	Hà Nội	1591926581.0	1609991922.0	18065341.0	True	45%	False	3.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	17900000000.0	9900000000.0	17900000000.0	9900000000.0	17900000000.0	None	2.0	34.0	2.0	True	False	4.0	0.0	10.0
Quan	Nước ngoài	1563178442.0	1609991922.0	46813480.0	True	25%	False	8.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	51750000000.0	69000000000.0	51750000000.0	69000000000.0	51750000000.0	69000000000.0	None	4.0	50.0	2.0	False	False	9.0	0.0	2.0
Quan	Nước ngoài	1570791820.0	1609991922.0	39200102.0	False	48%	False	0.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	2800000000.0	5400000000.0	2800000000.0	5400000000.0	2800000000.0	5400000000.0	None	7.0	25.0	4.0	False	True	9.0	0.0	10.0
Quan	TP. Hồ Chí Minh	1528784078.0	1609991922.0	81207844.0	True	35%	False	0.0	False	4.428571	5.0	1.0	0.0	1.0	0.0	None	None	10985000000.0	16900000000.0	10985000000.0	16900000000.0	10985000000.0	16900000000.0	None	8.0	22.0	7.0	False	True	9.0	0.0	18.0
Quan	Nước ngoài	1566812468.0	1609991922.0	43179454.0	False	46%	False	8.0	False	4.3333330000000005	7.0	0.0	1.0	0.0	1.0	None	None	5520000000.0	10125000000.0	5960000000.0	10561300000.0	5520000000.0	10125000000.0	None	4.0	17.0	9.0	False	True	4.0	0.0	20.0
Quan	Hà Nội	1579918310.0	1609991922.0	30073612.0	True	38%	False	10.0	False	4.6	4.0	0.0	1.0	0.0	0.0	None	None	9900000000.0	15900000000.0	9900000000.0	15900000000.0	9900000000.0	15900000000.0	None	13.0	17.0	5.0	False	False	9.0	0.0	7.0
Quan	TP. Hồ Chí Minh	1558421369.0	1609991922.0	51570553.0	False	30%	False	10.0	False	4.6666669999999995	4.0	2.0	0.0	0.0	0.0	None	None	10500000000.0	15000000000.0	10500000000.0	15000000000.0	10500000000.0	15000000000.0	None	8.0	0.0	6.0	False	True	5.0	0.0	15.0
Quan	Hà Nội	1587314857.0	1609991922.0	22677065.0	True	47%	False	24.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	1.0	19.0	2.0	False	False	9.0	0.0	9.0
Quan	TP. Hồ Chí Minh	1528605606.0	1609991922.0	81386316.0	True	35%	False	0.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	9685000000.0	14900000000.0	9685000000.0	14900000000.0	9685000000.0	14900000000.0	None	30.0	10.0	5.0	False	True	8.0	0.0	37.0
Quan	Hà Nội	1545975448.0	1609991922.0	64016474.0	False	None	False	4.0	False	5.0	5.0	0.0	0.0	0.0	0.0	None	None	28500000000.0	-1.0	29900000000.0	-1.0	28500000000.0	0.0	None	1038.0	0.0	5.0	False	True	3.0	0.0	13.0
Quan	Nước ngoài	1593001887.0	1609991922.0	16990035.0	False	42%	False	12.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	24320000000.0	41780000000.0	24320000000.0	41780000000.0	24320000000.0	41780000000.0	None	0.0	1.0	1.0	False	False	8.0	0.0	7.0
Quan	Nước ngoài	1545807870.0	1609991922.0	64184052.0	False	30%	False	0.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	13427600000.0	19182400000.0	14084400000.0	20120700000.0	13427600000.0	19182400000.0	None	2.0	0.0	1.0	False	True	9.0	0.0	4.0
Quan	TP. Hồ Chí Minh	1558594643.0	1609991922.0	51397279.0	True	49%	False	6.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	19500000000.0	9900000000.0	19500000000.0	9900000000.0	19500000000.0	None	0.0	30.0	1.0	False	True	1.0	0.0	3.0
Quan	Hà Nội	1589885581.0	1609991922.0	20106341.0	True	47%	False	12.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	2457.0	127.0	4.0	False	False	6.0	1.0	17.0
Quan	Hà Nội	1582020381.0	1609991922.0	27971541.0	True	46%	False	9.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	5900000000.0	10900000000.0	5900000000.0	10900000000.0	5900000000.0	10900000000.0	None	4.0	77.0	3.0	True	False	6.0	0.0	6.0
Quan	Nước ngoài	1582696539.0	1609991922.0	27295383.0	False	40%	False	0.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	7400000000.0	12300000000.0	7400000000.0	12300000000.0	7400000000.0	12300000000.0	None	3.0	40.0	2.0	False	True	9.0	0.0	8.0
Quan	Hà Nội	1597832235.0	1609991922.0	12159687.0	True	47%	False	9.0	False	5.0	2.0	0.0	0.0	0.0	0.0	None	None	6900000000.0	12900000000.0	6900000000.0	12900000000.0	6900000000.0	12900000000.0	None	0.0	43.0	2.0	False	True	9.0	0.0	3.0
Quan	Hà Nội	1588505486.0	1609991922.0	21486436.0	False	40%	False	12.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	7700000000.0	12900000000.0	7700000000.0	12900000000.0	7700000000.0	12900000000.0	None	2913.0	0.0	4.0	False	False	8.0	0.0	23.0
Quan	Hà Nội	1579914964.0	1609991922.0	30076958.0	True	38%	False	15.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	9900000000.0	15900000000.0	9900000000.0	15900000000.0	9900000000.0	15900000000.0	None	7.0	11.0	4.0	False	False	9.0	0.0	6.0
Quan	TP. Hồ Chí Minh	1562055838.0	1609991922.0	47936084.0	False	43%	False	10.0	False	4.4545449999999995	9.0	0.0	1.0	0.0	1.0	None	None	14500000000.0	25500000000.0	14500000000.0	25500000000.0	14500000000.0	25500000000.0	None	12.0	10.0	11.0	False	False	6.0	0.0	20.0
Quan	TP. Hồ Chí Minh	1536940005.0	1609991922.0	73051917.0	True	34%	False	3.0	False	5.0	3.0	0.0	0.0	0.0	0.0	None	None	5900000000.0	9000000000.0	5900000000.0	9000000000.0	5900000000.0	9000000000.0	None	9.0	16.0	3.0	False	False	9.0	0.0	18.0
Quan	TP. Hồ Chí Minh	1566551901.0	1609991922.0	43440021.0	True	46%	False	3.0	False	5.0	7.0	0.0	0.0	0.0	0.0	None	None	9974900000.0	18600000000.0	9974900000.0	18600000000.0	9974900000.0	18600000000.0	None	2.0	41.0	7.0	False	False	9.0	1.0	20.0
Quan	Nước ngoài	1607308472.0	1609991922.0	2683450.0	False	None	False	7.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	84910000000.0	-1.0	84910000000.0	-1.0	84910000000.0	0.0	None	0.0	5.0	0.0	False	False	9.0	0.0	0.0
Quan	Hà Nội	1582624794.0	1609991922.0	27367128.0	True	None	False	4.0	False	4.75	3.0	1.0	0.0	0.0	0.0	None	None	15000000000.0	-1.0	15000000000.0	-1.0	15000000000.0	0.0	None	11.0	68.0	5.0	False	True	6.0	0.0	46.0
Quan	TP. Hồ Chí Minh	1599207886.0	1609991922.0	10784036.0	False	None	False	4.0	True	0.0	0.0	0.0	0.0	0.0	0.0	None	None	95000000000.0	-1.0	95000000000.0	-1.0	95000000000.0	0.0	None	0.0	29.0	0.0	False	False	6.0	0.0	0.0
Quan	Hà Nội	1573527774.0	1609991922.0	36464148.0	True	44%	False	7.0	False	4.75	3.0	1.0	0.0	0.0	0.0	None	None	14000000000.0	24900000000.0	14000000000.0	24900000000.0	14000000000.0	24900000000.0	None	602.0	107.0	4.0	False	True	1.0	0.0	98.0
Quan	Hà Nội	1576581048.0	1609991922.0	33410874.0	True	None	False	16.0	False	5.0	4.0	0.0	0.0	0.0	0.0	None	None	19900000000.0	-1.0	19900000000.0	-1.0	19900000000.0	0.0	None	1799.0	12.0	4.0	False	True	9.0	0.0	7.0
Quan	Nước ngoài	1555578939.0	1609991922.0	54412983.0	False	None	False	35.0	False	0.0	0.0	0.0	0.0	0.0	0.0	None	None	14000000000.0	-1.0	14000000000.0	-1.0	14000000000.0	0.0	None	3.0	0.0	0.0	False	False	9.0	0.0	5.0
Quan	Nước ngoài	1585812452.0	1609991922.0	24179470.0	True	27%	False	18.0	False	5.0	1.0	0.0	0.0	0.0	0.0	None	None	18542000000.0	25400000000.0	18542000000.0	25400000000.0	18542000000.0	25400000000.0	None	2.0	23.0	1.0	False	False	9.0	0.0	2.0
Quan	TP. Hồ Chí Minh	1558597851.0	1609991922.0	51394071.0	True	44%	False	10.0	False	3.0	1.0	0.0	0.0	0.0	1.0	None	None	10900000000.0	19500000000.0	10900000000.0	19500000000.0	10900000000.0	19500000000.0	None	1.0	26.0	2.0	False	True	4.0	0.0	4.0
